"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","consumers","0","Consumption chart","1","0","Consumption chart — blank consumer number is rejected","0"
"0","consumers","0","Consumption chart","1","0","Consumption chart — extra unused options are ignored","0"
"0","dashboard","0","Consumers by meter phase — cannot open without a valid login","1","0","cannot open without logging in","0"
"0","reports","0","Reports — contract snapshots","1","0","DTR billing — column and field names stay the same","0"
"0","mis-dashboard","0","How meters are talking","1","0","How meters are talking — missing end date uses the start date","0"
"0","master-data","0","Master data — feeder list","1","0","Feeder list — an empty search shows the full list","0"
"0","mis-dashboard","0","Urgency level 5 events","0","1","Urgency level 5 events — hour by hour","0"
"0","mis-dashboard","0","Urgency today versus yesterday","1","0","Urgency today versus yesterday — both is treated as all meters","0"
"0","dtrs","0","DTR feeders","1","0","DTR feeders — a blank transformer code is not allowed","0"
"0","technical-analysis","0","Technical report","1","0","Earth Loading report — first page shows columns and meters","0"
"0","dtrs","0","DTR feeders","1","0","DTR feeders — a second transformer still shows its feeders","0"
"0","mis-dashboard","0","Urgency level 3 events","0","1","Urgency level 3 events — day by day","0"
"0","dashboard","0","Dashboard — DTR load unbalance","1","0","Saved example — all DTRs Balanced","0"
"0","mis-dashboard","0","How meters are talking","1","0","How meters are talking — extra unused options are ignored","0"
"0","mis-dashboard","0","Event summary","1","0","Event summary — both is treated as all meters","0"
"0","auth","0","Auth Session — Negative","1","0","GET /auth/me — without authentication returns 401","0"
"0","consumption","0","Consumption API — Negative","1","0","Pattern consumption — month zero is rejected","0"
"0","consumption","0","Consumption API — Auth Negative","1","0","Pattern consumption rejects missing auth","0"
"0","reports","0","DTR event report","1","0","DTR event — showing 1 per page returns at most 1 record","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 5 events — month by month, DTR meters only","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 4 events — consumer and DTR stay within all meters","0"
"0","consumers","0","Nearby accounts","1","0","Nearby accounts — empty account number is rejected","0"
"0","dashboard","0","DTR load unbalance list — cannot open without a valid login","1","0","cannot open with an expired login token","0"
"0","dtrs","0","DTR events","1","0","Sample events — page two numbering continues from page one","0"
"0","mis-dashboard","0","Event summary","1","0","Event summary — by urgency, hour by hour, all meters","0"
"0","users-admin","0","User Admin — Advanced","1","0","PATCH /users/:id/status — suspend then restore active","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 5 events — day by day, consumer meters only","0"
"0","asset-management","0","Asset Management — Negative","1","0","GET /asset-management/network-hierarchy — unknown rootId returns 404 or empty scoped tree","0"
"0","consumption","0","Consumption API — Negative","1","0","Pattern consumption — page zero is rejected","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry By IVRS Auth Negative","1","0","IND-REV-ABE-IVRS-AUTH-002 — PATCH with invalid bearer token","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 2 events — an invalid time range is rejected","0"
"0","energy-audits","0","hourly-loss-report.harness.ts","1","0","Energy Audit Hourly Loss Report — Feeder › Validate feeder hourly loss report","0"
"0","revenue-protection","1","Revenue Protection — Cases Detail API","0","0","IND-RPT-002 — Validate pagination — smaller page size (limit 5)","0"
"0","dtrs","0","DTR events","1","0","DTR events — search box text is accepted","0"
"0","consumers","0","Can this meter be given to a consumer?","1","0","Can this meter be given to a consumer? — a different office is still handled safely","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry By IVRS Edge","0","1","IND-REV-ABE-IVRS-EDGE-002 — GET by IVRS is not registered (Expect Express 404)","0"
"0","revenue-protection","1","Revenue Protection — Cases Detail API","0","0","IND-RPT-001 — Validate GET /indore/revenue-protection/aberrations/detail — default page (JAN 2026)","0"
"0","reports","0","Consumer report","1","0","Consumer report — missing report type still returns the LS grid","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry By IVRS DB cross-validation","0","1","IND-REV-ABE-IVRS-DB-002 — Unknown IVRS has zero DB rows","0"
"0","utils-lookup","0","UTILS-LOOKUP — Catalog DB cross-validation","0","1","IND-UL-DB-006 — Event classifications COUNT + sample rows match DB","0"
"0","dtrs","0","DTR statistic cards","1","0","Sample statistic cards — status shows Limited when load is capped","0"
"0","reports","0","Consumer report","1","0","Consumer report LS — a page past the last page shows no records","0"
"0","mis-dashboard","0","Events that did not roll over","1","0","Events that did not roll over — by meter type, day by day, DTR meters only","0"
"0","dashboard","0","Dashboard — consumers by connection status","1","0","Consumers by connection status — temporarily disconnected consumers","0"
"0","reports","0","Event restoration report","1","0","Event restoration — page 2 continues serial numbers without duplicates","0"
"0","overall-dashboard","0","Mapped vs unmapped meters","1","0","Mapped vs unmapped meters — the two counts add up to the full fleet","0"
"0","feeder","0","Feeder screens — cannot open without a valid login","1","0","Feeder voltage and current — cannot open without logging in","0"
"0","consumers","0","Power quality","1","0","Power quality — unknown meter is empty or not found","0"
"0","mis-dashboard","0","How many meters we have","1","0","How many meters we have — no dates still opens","0"
"0","consumption","0","Consumption API — Edge","1","0","Yearly pattern — leftover unused filters are ignored","0"
"0","utils-lookup","0","indoore_backend_testing","1","0","UTILS-LOOKUP › utils › lookup-catalog.harness.ts › Payment contracts › payment contracts — ids and names are unique","0"
"0","technical-analysis","0","Technical report","0","1","Technical report — first and last page have no duplicate meters › YNR Earth Loading report — first and last page have no duplicate meters","0"
"0","billing","0","Day-by-day billing list","1","0","Day-by-day billing — a page far past the end of the list is empty","0"
"1","meter-replacement","0","Bulk Validate Meter Replacement API","0","0","Validate POST /indore/meter-replacement/bulk/validate — old and new meter serial must differ","0"
"0","auth","0","Auth Sent Invitations List API","1","0","Validate sent invitations list — status=pending","0"
"0","dashboard","0","Dashboard overview — cannot open without a valid login","1","0","cannot open with an empty login token","0"
"0","dtr-load","0","Transformer load reports","1","0","Transformer load — October 2025 sample row matches the live layout","0"
"0","reports","0","DTR data report","1","0","DTR data — Oct 2025 IP first page shows columns and readings","0"
"0","audit-logs","0","Audit Logs API","1","0","Validate GET /indore/users/audit-logs — default page (createdAt_desc)","0"
"0","mis-dashboard","0","How many events by urgency","1","0","How many events by urgency — consumer meters only","0"
"0","mis-dashboard","0","Other events","1","0","Other events — both is treated as all meters","0"
"0","mis-dashboard","0","How many events by urgency","1","0","How many events by urgency — no dates uses today","0"
"0","consumption","0","CONSUMPTION — Contract Snapshots","1","0","Monthly Net Meter Contract Snapshot","0"
"0","dashboard","0","Dashboard — DTR loading list","1","0","DTR loading list — high-load DTRs","0"
"0","mis-dashboard","0","Current problems","1","0","Current problems — organisation 0 is rejected","0"
"0","reports","0","Consumer report","1","0","Consumer report LS — first page shows columns and intervals","0"
"0","master-data","0","Master data — meter list","1","0","Meter list — a page past the last page shows no records","0"
"0","mis-dashboard","0","How many events by urgency","1","0","How many events by urgency — start date after end date is rejected","0"
"0","hes-commands","0","HES Commands — Meter Samples","1","0","Validate POST /commands/meter-samples — paginated startId","0"
"0","asset-management","1","Asset Management — Production Coverage","0","0","Full module coverage — hierarchies, pagination, counts, cross-API alignment","0"
"0","master-data","0","Master data — can this meter be put on a DTR?","1","0","Can this meter be put on a DTR? — a meter that is already on a consumer is rejected","0"
"0","mis-dashboard","0","Current problems","1","0","Current problems — by meter type, week by week, consumer meters only","0"
"0","dashboard","0","Dashboard — DTR load unbalance list","1","0","DTR load unbalance list — moderately unbalanced DTRs","0"
"0","mis-dashboard","0","How meters are talking","1","0","How meters are talking — live view still opens","0"
"0","utils-lookup","0","indoore_backend_testing","1","0","UTILS-LOOKUP › utils › lookup-catalog.harness.ts › Consumer categories › consumer categories — list shows ids and names","0"
"0","asset-management","0","Asset Management Contract Snapshots","1","0","Organisation Hierarchy","0"
"0","consumers","0","Billing history","1","0","Billing history — blank consumer number is rejected","0"
"0","reports","0","Current without voltage report","1","0","Current without voltage — missing phase falls back to R","0"
"0","dtr-load","0","Transformer load reports","1","0","Transformer load — first page lists how heavily each transformer is loaded","0"
"0","consumers","0","Energy flow chart","1","0","Energy flow chart — sample: daily points","0"
"0","reports","0","Reports — contract snapshots","1","0","DTR event — column and field names stay the same","0"
"0","consumers","0","Consumer profile","1","0","Consumer profile — details open using the meter","0"
"0","mis-dashboard","0","Unusual or invalid requests","1","0","Urgency list — a blank urgency level still shows the comparison","0"
"0","mis-dashboard","0","Current problems","1","0","Current problems — by meter type, week by week, all meters","0"
"0","users-admin","0","User Admin — List","0","1","Validate GET /users/:id — user detail","0"
"0","mis-dashboard","0","What kinds of events happened","1","0","What kinds of events happened — organisation 0 is rejected","0"
"0","auth","0","Auth Session — Negative","1","0","GET /auth/devices — without authentication returns 401","0"
"0","users-profile-image","0","USERS-PROFILE-IMAGE — DB Coverage","0","1","IND-USE-DB-001 — scaffold DB coverage","0"
"0","dtr-load","0","Transformer load reports","1","0","Transformer load — energy-use sample shows a start/end date and a unit","0"
"0","dashboard","0","Dashboard — DTR consumption","1","0","Saved example — hourly null energy buckets (10 Jul 2026)","0"
"0","dtrs","0","DTR profile","1","0","DTR profile — a second transformer still shows a profile","0"
"0","reports","0","Min-max voltage count","1","0","Min-max voltage count — invalid voltageType is rejected","0"
"0","reports","0","Event report","1","0","Event report — fromDate after toDate is rejected","0"
"0","feeder","0","Feeder screens — cannot open without a valid login","1","0","Feeder alerts — cannot open with an expired login token","0"
"0","dashboard","0","Dashboard — response shape","1","0","DTR communication chart — response shape stays the same","0"
"0","consumers","0","Consumer profile","1","0","Consumer profile — details open using the IVRS number","0"
"0","revenue-protection","0","Revenue Protection — Cases Negative","0","1","IND-RPT-NEG-014 — organisationLookupId does not bypass JWT data scope","0"
"0","consumers","0","Event summary","1","0","Event summary — sample: long restore time shown as hours and minutes","0"
"0","dtrs","0","DTR energy over time","1","0","DTR energy over time — a blank transformer code is not allowed","0"
"0","mis-dashboard","0","Voltage problems","1","0","Voltage problems — a blank time range is rejected","0"
"0","overall-dashboard","0","Home dashboard screens — cannot open without a valid login","1","0","Mapped vs unmapped meters — cannot open with an invalid login token","0"
"0","hes-commands","1","HES Commands — Query Meter Job","0","0","Validate GET /commands/query-meter-job/:jobName — known job status","0"
"0","users-profile-image","1","User Profile Image Flow","0","0","Validate profile image upload, save, and delete lifecycle","0"
"0","dashboard","0","Consumers by connection status — cannot open without a valid login","1","0","cannot open with an empty login token","0"
"0","dashboard","0","Dashboard — DTR communication","1","0","Saved example — populated communicating/non-communicating points","0"
"0","meter-replacement","1","Meter Replacement Meter Validation API — Negative & Edge","0","0","Leading and trailing spaces are trimmed for known serial","0"
"0","feeder","0","Feeder — unusual cases","1","0","Feeder daily energy — leftover extra filters still show the same chart","0"
"0","mis-dashboard","0","Meter transaction events","1","0","Meter transaction events — by meter type, month by month, all meters","0"
"0","utils-lookup","0","Utils lookup — contract snapshots","1","0","Consumer search — column and field names stay the same","0"
"0","dashboard","0","Dashboard — consumers by connection status","1","0","Saved example — disconnected with rows (offline)","0"
"0","reports","0","DTR event detail report","1","0","DTR event detail — limit 0 is rejected (limit must be at least 1)","0"
"0","mis-dashboard","0","How many events by urgency","1","0","How many events by urgency — all meters, 1 to 30 Oct 2025","0"
"0","dashboard","0","DTR power on/off list — cannot open without a valid login","1","0","cannot open with an empty login token","0"
"0","technical-analysis","0","Technical summary","1","0","Technical summary — missing year is rejected","0"
"0","dtrs","0","DTR statistic cards","1","0","Sample statistic cards — status shows Under Load","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 1 events — day by day, consumer meters only","0"
"0","consumption","0","Consumption API — Edge","1","0","Monthly net meter — asking for one consumer at a time still returns a row","0"
"0","overall-dashboard","0","Connect and disconnect by month","1","0","Connect and disconnect by month — leftover extra filters are blocked","0"
"0","mis-dashboard","0","Events that did not roll over","1","0","Events that did not roll over — by meter type, day by day, all meters","0"
"0","meter-replacement","1","METER-REPLACEMENT — Contract Snapshots","0","0","Progress Contract Snapshot","0"
"0","mis-dashboard","0","Voltage problems","1","0","Voltage problems — by meter type, week by week, DTR meters only","0"
"0","mis-dashboard","0","Power problems","1","0","Power problems — by consumer category, month by month, all meters","0"
"0","utils-lookup","0","Utils lookup — contract snapshots","1","0","Event priorities — field names stay the same","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 3 events — day by day, consumer meters only","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 4 events — extra unused options are ignored","0"
"0","meter-replacement","0","Meter Replacement Submission History API - Negative","0","1","Injection-like search does not 500","0"
"0","billing","0","Day-by-day billing list","1","0","Day-by-day billing — asking for one meter at a time still returns a row","0"
"0","mis-dashboard","0","Events that did not roll over","1","0","Events that did not roll over — by consumer category, hour by hour, all meters","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 1 events — consumers is treated as consumer meters","0"
"0","mis-dashboard","0","Event summary","1","0","Event summary — by consumer category, week by week, all meters","0"
"0","master-data","0","Master data — meter communication","1","0","Meter communication — communicating filter shows only communicating meters","0"
"0","dtr-load","0","Transformer size list","1","0","Transformer sizes — October 2025 sample matches the live layout","0"
"1","meter-replacement","0","Bulk Validate Meter Replacement API","0","0","Validate POST /indore/meter-replacement/bulk/validate — duplicate old meter serial within file","0"
"0","mis-dashboard","0","Voltage problems","1","0","Voltage problems — by consumer category, hour by hour, consumer meters only","0"
"0","billing","0","Monthly billing list","1","0","Monthly billing — month 13 is rejected (month must be January to December)","0"
"0","dtrs","0","DTR feeders","1","0","Sample feeders — feeder number can be a plain id","0"
"0","mis-dashboard","0","Urgency level 6 events","0","1","Urgency level 6 events — month by month","0"
"0","reports","0","Current without voltage report","1","0","Current without voltage — unknown query params are ignored","0"
"0","consumption","0","Monthly consumption list","1","0","Monthly consumption — first page lists each consumer (energy may be empty)","0"
"0","asset-management","0","Asset Management — Auth Negative","1","0","GET /asset-management/dtr/:id — without auth returns 401","0"
"0","hes-commands","1","HES Commands — Search Meters","0","0","Validate POST /commands/search-meters — paginated itemStart","0"
"0","mis-dashboard","0","Voltage problems","1","0","Voltage problems — by consumer category, month by month, DTR meters only","0"
"0","commericial-analysis","0","Load Factor report","1","0","Load Factor LF > 100% — non-household filter shows the same list (filter is not applied)","0"
"0","dashboard","0","DTR power on/off list — cannot open without a valid login","1","0","cannot open with an expired login token","0"
"0","mis-dashboard","0","Event summary","1","0","Event summary — network 0 is rejected","0"
"0","mis-dashboard","0","Power problems","1","0","Power problems — both is treated as all meters","0"
"0","notifications","0","NOTIFICATIONS — Contract Snapshots","1","0","Notifications List Contract Snapshot","0"
"0","reports","0","Min-max voltage report","1","0","Min-max voltage — Oct 2025 max Y first page shows columns and meters","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 6 events — network 0 is rejected","0"
"0","revenue-protection","1","Revenue Protection — Aberration Entry API","0","0","IND-REV-ABE-ENTRY-001 — Fetch Aberration Entry using month + year","0"
"0","dashboard","0","Dashboard — DTR load unbalance","1","0","Saved example — mixed Severe/Moderate/Balanced distribution","0"
"0","mis-dashboard","0","Event summary","1","0","Event summary — by consumer category, month by month, all meters","0"
"0","billing","0","Monthly billing list","1","0","Monthly billing — leaving out the year is rejected","0"
"0","technical-analysis","0","Technical report","0","1","Technical report — page size zero is rejected","0"
"0","consumers","0","Nearby accounts","1","0","Nearby accounts — list size cannot be zero","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry Negative","1","0","IND-REV-ABE-EEN-NEG-001 — Invalid month","0"
"0","mis-dashboard","0","Event summary","1","0","Event summary — a blank grouping is rejected","0"
"0","energy-audits","0","ENERGY-AUDITS — Contract Snapshots","1","0","Loss Analysis Stats Contract Snapshot","0"
"0","feeder","0","Feeder — unusual cases","1","0","Feeder alerts — a page far past the last event is empty","0"
"0","utils-lookup","0","Utils lookup — contract snapshots","1","0","Events — field names stay the same","0"
"0","users-admin","0","USERS-ADMIN — DB Coverage","0","1","IND-USE-DB-001 — scaffold DB coverage","0"
"0","mis-dashboard","0","Urgency today versus yesterday","1","0","Urgency today versus yesterday — consumers is treated as consumer meters","0"
"0","dtrs","0","DTR energy over time","1","0","Sample chart — 1 Sept and 2 Sept each appear only once","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 6 events — week by week, all meters","0"
"0","technical-analysis","0","Technical report","0","1","Technical report — first and last page have no duplicate meters › Current Unbalance report — first and last page have no duplicate meters","0"
"0","mis-dashboard","0","Saved screen shape","1","0","How meters are talking — saved screen shape","0"
"0","technical-analysis","0","Technical report","0","1","YNR Magnet Event report — empty list is valid","0"
"0","dashboard","0","Dashboard — DTR consumption list","1","0","Saved example — apparent energy (kVAh) with rows (total 1134)","0"
"0","dashboard","0","Dashboard — response shape","1","0","DTR loading list — response shape stays the same","0"
"0","dashboard","0","Dashboard — consumers by meter phase","1","0","Consumers by meter phase — three-phase CT meters","0"
"0","users-profile-image","0","User Profile Image — Negative","1","0","PATCH /users/me/profile-image — invalid profileImageUrl returns 400","0"
"0","consumers","0","Consumption chart","1","0","Consumption chart — weekly view","0"
"0","mis-dashboard","0","Talking vs not talking overview","1","0","Talking vs not talking overview — a negative organisation is rejected","0"
"0","dtrs","0","DTR profile","1","0","DTR profile — a blank transformer code is not allowed","0"
"0","billing","0","Day-by-day billing list","1","0","Day-by-day billing — year 0 is rejected","0"
"0","dtr-load","0","Transformer size list","1","0","Transformer sizes — October 2025 lists each size once, smallest first","0"
"0","meter-replacement","1","Meter Replacement Meter Validation API","0","0","Validate Meter Replacement Meter Validation API","0"
"0","mis-dashboard","0","Other events","1","0","Other events — a missing grouping is rejected","0"
"0","energy-audits","0","network-trends.harness.ts","1","0","Validate billing network trends","0"
"0","consumption","0","Consumption API — Edge","1","0","Pattern comparison — leftover unused filters are ignored","0"
"0","mis-dashboard","0","Daily talking chart","1","0","Daily talking chart — from-date and to-date still work","0"
"0","mis-dashboard","0","Voltage problems","1","0","Voltage problems — an invalid time range is rejected","0"
"0","overall-dashboard","0","Home dashboard","1","0","Home dashboard — saved example still matches (offline)","0"
"0","dashboard","0","Dashboard — DTR loading list","1","0","DTR loading list — under-utilized DTRs","0"
"0","reports","0","Event report","1","0","Event report — missing toDate is rejected","0"
"0","mis-dashboard","0","How meters are talking","1","0","How meters are talking — a negative organisation is rejected","0"
"0","master-data","0","Master data — feeder list","1","0","Feeder list — a page past the last page shows no records","0"
"0","reports","0","Current without voltage report","1","0","Current without voltage — Oct 2025 phase B first page shows columns and readings","0"
"0","dashboard","0","DTR voltage unbalance list — cannot open without a valid login","1","0","cannot open with an empty login token","0"
"0","utils-lookup","0","indoore_backend_testing","1","0","UTILS-LOOKUP › utils › lookup-catalog.harness.ts › Network search › Network search — a negative limit is rejected","0"
"0","consumers","0","Consumption chart","1","0","Consumption chart — sample: daily usage","0"
"0","dtrs","0","DTR feeders","1","0","DTR feeders — extra filters that nobody uses are ignored","0"
"0","consumption","0","Consumption API — Edge","1","0","Monthly consumption — page 2 continues without repeating a meter","0"
"0","reports","0","Billing MD snapshot report","1","0","Billing MD snapshot — a far page is empty or still consistent","0"
"0","overall-dashboard","0","Home dashboard screens — cannot open without a valid login","1","0","Mapped vs unmapped meters — cannot open with an empty login token","0"
"0","mis-dashboard","0","Meter transaction events","1","0","Meter transaction events — dtrs is treated as DTR meters","0"
"0","dashboard","0","Dashboard — response shape","1","0","DTR voltage unbalance — response shape stays the same","0"
"0","consumers","0","Consumers — screen shape checks","1","0","Consumer profile — screen shape is unchanged","0"
"0","reports","0","Consumer report","1","0","Consumer report — invalid report type still returns the LS grid","0"
"0","hes-commands","0","HES Commands — History","1","0","Validate GET /commands/history — last page row count","0"
"0","hes-commands","0","HES Commands — Meter Location","1","0","Validate POST /commands/meter-location — invalid latitude returns error","0"
"0","consumers","0","Can this meter be given to a consumer?","0","1","Can this meter be given to a consumer? — switched-off meter is rejected","0"
"0","master-data","0","Master data — column names in the response","1","0","Meter list — column names in the response stay the same","0"
"0","dashboard","0","Dashboard — DTR consumption list","1","0","Saved example — apparent energy (kVAh) empty page","0"
"0","mis-dashboard","0","Power problems","1","0","Power problems — by meter type, day by day, all meters","0"
"0","mis-dashboard","0","Power problems","1","0","Power problems — by consumer category, month by month, consumer meters only","0"
"0","feeder","0","Feeder — unusual cases","1","0","Feeder voltage and current — leftover extra filters still show the same page","0"
"0","mis-dashboard","0","How meters are talking","1","0","How meters are talking — a bad date is rejected","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 5 events — an invalid time range is rejected","0"
"0","mis-dashboard","0","Other events","1","0","Other events — consumer and DTR stay within all meters","0"
"0","reports","0","Billing MD snapshot report","1","0","Billing MD snapshot — Oct 2025 first page shows columns and meters","0"
"0","dashboard","0","Dashboard — DTR power on/off","1","0","Saved example — monthly populated on/off buckets (10 Jul 2026)","0"
"0","dashboard","0","Dashboard — overview numbers","1","0","Saved example — connection status buckets sum to ~100% (live 13 Aug 2026)","0"
"0","billing","0","Monthly billing list","1","0","Monthly billing — a meter with no consumer name, zero PF, or a placeholder MD date is still valid","0"
"0","meter-replacement","1","Meter Replacement Progress API — Negative & Edge","0","0","Injection-like query params do not break progress","0"
"0","commericial-analysis","0","Maximum Demand report","1","0","MD > CD Last Three Month — household connections: meter count matches the total","0"
"0","dashboard","0","Dashboard — DTR consumption list","1","0","DTR consumption list — reactive energy (kVArh)","0"
"0","dashboard","0","Dashboard — consumers by category","1","0","Saved example — Residential empty page (offline)","0"
"0","consumers","0","Live load","1","0","Live load — opens using the account number","0"
"0","reports","0","Communication DTRs report","1","0","Communication DTRs — invalid period type is rejected","0"
"0","reports","0","Event report","1","0","Event report — limit 0 is rejected (limit must be at least 1)","0"
"0","dashboard","0","Dashboard — DTR consumption list","1","0","Saved example — reactive energy (kVArh) with rows (total 1134)","0"
"0","reports","0","Bill status report","1","0","Bill status — missing month is rejected","0"
"0","consumers","0","Event list","1","0","Event list — events for the consumer","0"
"0","mis-dashboard","0","Talking meters by category","1","0","Talking meters by category — organisation 0 is rejected","0"
"0","commericial-analysis","0","Load Factor report","1","0","Load Factor less than 5% for last 6 months — billing data is not ready yet","0"
"0","mis-dashboard","0","What kinds of events happened","1","0","What kinds of events happened — by meter type, consumer meters only","0"
"0","reports","0","Bill status report","1","0","Bill status — a far page still returns the summary","0"
"0","dashboard","0","DTR communication list — cannot open without a valid login","1","0","cannot open with an invalid login token","0"
"0","utils-lookup","0","Utils lookup — contract snapshots","1","0","Connection statuses — field names stay the same","0"
"0","dtrs","0","DTR power now","1","0","Sample power now — zeros when there is no live reading","0"
"0","reports","0","DTR communication report","1","0","DTR communication — a far page still returns a valid table","0"
"0","technical-analysis","0","Technical report","0","1","Technical report — non-household filter shows non-household meters","0"
"0","commericial-analysis","0","Consumption Compare report","1","0","Abnormal High — non-household: billing data is not ready yet","0"
"0","mis-dashboard","0","Meter transaction events","1","0","Meter transaction events — a blank time range is rejected","0"
"0","dashboard","0","Dashboard — response shape","1","0","Dashboard overview — response shape stays the same","0"
"0","dashboard","0","Dashboard — DTR load unbalance list","1","0","Saved example — moderate page with id + band label (Aug 2026)","0"
"0","commericial-analysis","0","Commercial Analysis — extra report checks","1","0","Consumption Pattern — zero consumption for last 6 months: billing data is not ready yet","0"
"0","revenue-protection","0","Revenue Protection — ATR Zone API","1","0","IND-RPT-ATZ-003 — Validate pagination — page 2 (limit 5)","0"
"0","reports","0","Event report","1","0","Event report — empty page fixture","0"
"0","mis-dashboard","0","How many events by urgency","1","0","How many events by urgency — day-month-year date is rejected","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 4 events — hour by hour, consumer meters only","0"
"0","mis-dashboard","0","Voltage problems","1","0","Voltage problems — by meter type, hour by hour, DTR meters only","0"
"0","commericial-analysis","0","Commercial Analysis — cannot open reports without a valid login","1","0","Consumption Compare — cannot open the report without logging in","0"
"0","dashboard","0","DTR load unbalance — cannot open without a valid login","1","0","cannot open with an empty login token","0"
"0","dashboard","0","Dashboard — consumers by meter make","1","0","Saved example — Linkwell with rows (offline)","0"
"0","consumers","0","Event list","1","0","Event list — sample: resolved and pending events","0"
"0","reports","0","Bill status report","1","0","Bill status — showing 1 per page still returns the summary","0"
"0","dashboard","0","Dashboard — DTR voltage unbalance","1","0","DTR voltage unbalance — chart opens with Severe / Moderate / Balanced counts","0"
"0","technical-analysis","0","Technical report","0","1","Technical report — first and last page have no duplicate meters › Cover Open report — first and last page have no duplicate meters","0"
"0","reports","0","Event detail report","1","0","Event detail — invalid toDate is rejected","0"
"0","dtrs","0","DTR feeders","1","0","Sample feeders — none yet is allowed","0"
"0","users-admin","1","User Admin — List","0","0","Validate GET /users — user catalog","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry By IVRS Negative","0","1","IND-REV-ABE-IVRS-NEG-003 — Empty required field-officer name","0"
"0","mis-dashboard","0","How many meters we have","1","0","How many meters we have — missing end date still opens","0"
"0","audit-logs","0","Audit Log Export API","0","1","Validate Audit Log Export DESC API","0"
"0","consumers","0","Energy flow chart","1","0","Energy flow chart — daily view for the consumer","0"
"0","consumers","0","Nearby accounts","1","0","Nearby accounts — default list shows up to 10 accounts","0"
"0","mis-dashboard","0","Event summary","1","0","Event summary — by consumer category, day by day, consumer meters only","0"
"0","revenue-protection","1","Revenue Protection — Aberrations Edge","0","0","Page far beyond total returns empty rows with consistent pagination","0"
"0","commericial-analysis","0","Load Factor report","1","0","Load Factor LF < 5% — non-household filter shows the same list (filter is not applied)","0"
"0","mis-dashboard","0","Meter transaction events","1","0","Meter transaction events — by meter type, day by day, DTR meters only","0"
"0","consumers","0","Event list","1","0","Event list — unknown meter is empty or not found","0"
"0","meter-replacement","1","Meter Replacement Progress API — Auth Negative","0","0","Invalid Bearer token returns 401","0"
"0","mis-dashboard","0","Voltage problems","1","0","Voltage problems — by consumer category, week by week, all meters","0"
"0","dashboard","0","Dashboard — DTR consumption list","1","0","DTR consumption list — extra unused filters are ignored","0"
"0","commericial-analysis","0","Load Factor report","1","0","Load Factor LF < 5% Last Three month — report opens and values follow the rule","0"
"0","commericial-analysis","0","Commercial Analysis — extra report checks","1","0","Load Factor — report still opens when the rule is not selected (uses default)","0"
"0","mis-dashboard","0","How many meters we have","1","0","How many meters we have — unknown meter kind is treated as all","0"
"0","feeder","0","Feeder — saved field lists","1","0","Feeder alerts — the field list still matches what we saved","0"
"0","dtrs","0","DTR power now","1","0","DTR power now — unknown transformer is not shown","0"
"0","commericial-analysis","0","Commercial Analysis — extra report checks","1","0","Maximum Demand — report still opens when the report type is not selected (uses default)","0"
"0","meter-replacement","1","METER-REPLACEMENT — Contract Snapshots","0","0","Meter Validation Contract Snapshot","0"
"0","technical-analysis","0","Technical report","0","1","Technical report — first and last page have no duplicate meters › YNR Low Power Factor report — first and last page have no duplicate meters","0"
"0","mis-dashboard","0","Saved screen shape","1","0","Urgency level 5 events — saved screen shape","0"
"0","master-data","0","Master data — DTR list","1","0","DTR list — a page past the last page shows no records","0"
"0","mis-dashboard","0","How meters are talking","1","0","How meters are talking — network 0 is rejected","0"
"0","master-data","0","Master data — meter list","1","0","Meter list — page 2 shows the next set of records","0"
"0","revenue-protection","0","Revenue Protection — Cases Negative","0","1","IND-RPT-NEG-004 — SQL injection in month filter","0"
"0","mis-dashboard","0","Urgency level 3 events","0","1","Urgency level 3 events — week by week","0"
"0","mis-dashboard","0","Other events","1","0","Other events — network 0 is rejected","0"
"0","dashboard","0","Dashboard — DTR communication","1","0","Saved example — hourly null communicating/non-communicating buckets (10 Jul 2026)","0"
"0","overall-dashboard","0","DTR talking to the system","1","0","DTR talking to the system — communicating vs not, by day","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry Negative","1","0","IND-REV-ABE-ENTRY-NEG-005 — Page beyond available data","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 3 events — consumers is treated as consumer meters","0"
